time,active_uavs,spare_uavs,swapping_uavs,contingency_spares,failed_uavs,deployed_uavs,coverage_%,rolling_avg_%,cells_overdue,c2_violations,c3_alarms,c3_missed,avg_soc,min_soc,orphan_overdue,orphan_coverage_%,bridge_inserts
1157.0,19,1,0,1,0,19,95.1,93.4,7,0,0,0,62.9,39.4,0,100.0,0
1158.0,19,1,0,1,0,19,95.1,93.4,7,0,0,0,62.8,39.4,0,100.0,0
1159.0,19,1,0,1,0,19,95.1,93.4,7,0,0,0,62.8,39.3,0,100.0,0
1160.0,20,0,0,1,0,20,95.1,93.4,7,0,0,0,62.8,39.3,0,100.0,0
1161.0,20,0,0,1,0,20,95.8,93.4,6,0,0,0,62.7,39.2,0,100.0,0
1162.0,20,0,0,1,0,20,95.8,93.4,6,0,0,0,62.7,39.1,0,100.0,0
1163.0,20,0,0,1,0,20,95.8,93.4,6,0,0,0,62.6,39.1,0,100.0,0
1164.0,20,0,0,1,0,20,95.8,93.4,6,0,0,0,62.6,39.0,0,100.0,0
1165.0,20,0,0,1,0,20,96.5,93.4,5,0,0,0,62.5,39.0,0,100.0,0
1166.0,20,0,0,1,0,20,96.5,93.4,5,0,0,0,62.5,38.9,0,100.0,0
1167.0,20,0,0,1,0,20,96.5,93.4,5,0,0,0,62.4,38.9,0,100.0,0
1168.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.4,38.8,0,100.0,0
1169.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.3,38.8,0,100.0,0
1170.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.3,38.7,0,100.0,0
1171.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.2,38.7,0,100.0,0
1172.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.2,38.6,0,100.0,0
1173.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.1,38.6,0,100.0,0
1174.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.1,38.5,0,100.0,0
1175.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.0,38.5,0,100.0,0
1176.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,62.0,38.4,0,100.0,0
1177.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,61.9,38.4,0,100.0,0
1178.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,61.9,38.3,0,100.0,0
1179.0,20,0,0,1,0,20,96.5,93.5,5,0,0,0,61.8,38.3,0,100.0,0
1180.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.8,38.2,0,100.0,0
1181.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.7,38.2,0,100.0,0
1182.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.7,38.1,0,100.0,0
1183.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.6,38.1,0,100.0,0
1184.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.6,38.0,0,100.0,0
1185.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.5,38.0,0,100.0,0
1186.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.5,37.9,0,100.0,0
1187.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.4,37.8,0,100.0,0
1188.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.4,37.8,0,100.0,0
1189.0,20,0,0,1,0,20,95.8,93.6,6,0,0,0,61.3,37.7,0,100.0,0
1190.0,20,0,0,1,0,20,95.8,93.6,6,0,0,0,61.3,37.7,0,100.0,0
1191.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.2,37.6,0,100.0,0
1192.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,61.2,37.6,0,100.0,0
1193.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,61.1,37.5,0,100.0,0
1194.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,61.1,37.5,0,100.0,0
1195.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,61.0,37.4,0,100.0,0
1196.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,61.0,37.4,0,100.0,0
1197.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.9,37.3,0,100.0,0
1198.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.9,37.3,0,100.0,0
1199.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.8,37.2,0,100.0,0
1200.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.8,37.2,0,100.0,0
1201.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.7,37.1,0,100.0,0
1202.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.7,37.1,0,100.0,0
1203.0,20,0,0,1,0,20,97.2,93.7,4,0,0,0,60.6,37.0,0,100.0,0
1204.0,20,0,0,1,0,20,97.2,93.7,4,0,0,0,60.6,37.0,0,100.0,0
1205.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.5,36.9,0,100.0,0
1206.0,20,0,0,1,0,20,95.8,93.7,6,0,0,0,60.5,36.9,0,100.0,0
1207.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.4,36.8,0,100.0,0
1208.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.4,36.8,0,100.0,0
1209.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.3,36.7,0,100.0,0
1210.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.3,36.7,0,100.0,0
1211.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.2,36.6,0,100.0,0
1212.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,60.2,36.6,0,100.0,0
1213.0,20,0,0,1,0,20,95.8,93.7,6,0,0,0,60.1,36.5,0,100.0,0
1214.0,20,0,0,1,0,20,95.8,93.7,6,0,0,0,60.1,36.4,0,100.0,0
1215.0,20,0,0,1,0,20,95.8,93.7,6,0,0,0,60.0,36.4,0,100.0,0
1216.0,20,0,0,1,0,20,95.8,93.7,6,0,0,0,60.0,36.3,0,100.0,0
1217.0,20,0,0,1,0,20,95.8,93.7,6,0,0,0,59.9,36.3,0,100.0,0
1218.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,59.9,36.2,0,100.0,0
1219.0,20,0,0,1,0,20,96.5,93.7,5,0,0,0,59.8,36.2,0,100.0,0
1220.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,59.8,36.1,0,100.0,0
1221.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.7,36.1,0,100.0,0
1222.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.7,36.0,0,100.0,0
1223.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.6,36.0,0,100.0,0
1224.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.6,35.9,0,100.0,0
1225.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.5,35.9,0,100.0,0
1226.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.5,35.8,0,100.0,0
1227.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.4,35.8,0,100.0,0
1228.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.4,35.7,0,100.0,0
1229.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.3,35.7,0,100.0,0
1230.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.3,35.6,0,100.0,0
1231.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.2,35.5,0,100.0,0
1232.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,59.2,35.5,0,100.0,0
1233.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,59.1,35.4,0,100.0,0
1234.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,59.1,35.4,0,100.0,0
1235.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,59.0,35.3,0,100.0,0
1236.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,59.0,35.3,0,100.0,0
1237.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.9,35.2,0,100.0,0
1238.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.9,35.2,0,100.0,0
1239.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.8,35.1,0,100.0,0
1240.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.8,35.1,0,100.0,0
1241.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.7,35.0,0,100.0,0
1242.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.7,35.0,0,100.0,0
1243.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.6,34.9,0,100.0,0
1244.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.6,34.9,0,100.0,0
1245.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.5,34.8,0,100.0,0
1246.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.5,34.8,0,100.0,0
1247.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.4,34.7,0,100.0,0
1248.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.4,34.6,0,100.0,0
1249.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.3,34.6,0,100.0,0
1250.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.3,34.5,0,100.0,0
1251.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.2,34.5,0,100.0,0
1252.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.2,34.4,0,100.0,0
1253.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.1,34.4,0,100.0,0
1254.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,58.1,34.3,0,100.0,0
1255.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.0,34.3,0,100.0,0
1256.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,58.0,34.2,0,100.0,0
1257.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,57.9,34.2,0,100.0,0
1258.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,57.9,34.1,0,100.0,0
1259.0,20,0,0,1,0,20,97.2,93.6,4,0,0,0,57.8,34.1,0,100.0,0
1260.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,57.8,34.0,0,100.0,0
1261.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,57.7,34.0,0,100.0,0
1262.0,20,0,0,1,0,20,96.5,93.6,5,0,0,0,57.7,33.9,0,100.0,0
1263.0,20,0,0,1,0,20,95.8,93.6,6,0,0,0,57.6,33.9,0,100.0,0
1264.0,20,0,0,1,0,20,95.8,93.6,6,0,0,0,57.6,33.8,0,100.0,0
1265.0,20,0,0,1,0,20,95.8,93.6,6,0,0,0,57.5,33.7,0,100.0,0
1266.0,20,0,0,1,0,20,95.1,93.6,7,0,0,0,57.5,33.7,0,100.0,0
1267.0,20,0,0,1,0,20,95.1,93.6,7,0,0,0,57.4,33.6,0,100.0,0
1268.0,20,0,0,1,0,20,95.1,93.6,7,0,0,0,57.4,33.6,0,100.0,0
1269.0,20,0,0,1,0,20,95.1,93.6,7,0,0,0,57.3,33.5,0,100.0,0
1270.0,20,0,0,1,0,20,94.4,93.6,8,0,0,0,57.3,33.5,0,100.0,0
1271.0,20,0,0,1,0,20,93.8,93.6,9,0,0,0,57.2,33.4,0,100.0,0
1272.0,20,0,0,1,0,20,93.8,93.6,9,0,0,0,57.2,33.4,0,100.0,0
1273.0,20,0,0,1,0,20,93.8,93.6,9,0,0,0,57.1,33.3,0,100.0,0
1274.0,20,0,0,1,0,20,93.8,93.6,9,0,0,0,57.1,33.3,0,100.0,0
1275.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,57.0,33.2,0,100.0,0
1276.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,57.0,33.2,0,100.0,0
1277.0,20,0,0,1,0,20,91.7,93.6,12,0,0,0,56.9,33.1,0,100.0,0
1278.0,20,0,0,1,0,20,91.7,93.6,12,0,0,0,56.9,33.1,0,100.0,0
1279.0,20,0,0,1,0,20,91.7,93.6,12,0,0,0,56.8,33.0,0,100.0,0
1280.0,20,0,0,1,0,20,91.7,93.6,12,0,0,0,56.8,33.0,0,100.0,0
1281.0,20,0,0,1,0,20,91.7,93.6,12,0,0,0,56.7,32.9,0,100.0,0
1282.0,20,0,0,1,0,20,91.7,93.6,12,0,0,0,56.7,32.8,0,100.0,0
1283.0,20,0,0,1,0,20,91.0,93.6,13,0,0,0,56.6,32.8,0,100.0,0
1284.0,20,0,0,1,0,20,91.0,93.5,13,0,0,0,56.6,32.7,0,100.0,0
1285.0,20,0,0,1,0,20,91.0,93.5,13,0,0,0,56.5,32.7,0,100.0,0
1286.0,20,0,0,1,0,20,91.0,93.5,13,0,0,0,56.5,32.6,0,100.0,0
1287.0,20,0,0,1,0,20,91.0,93.5,13,0,0,0,56.4,32.6,0,100.0,0
1288.0,20,0,0,1,0,20,91.7,93.5,12,0,0,0,56.4,32.5,0,100.0,0
1289.0,20,0,0,1,0,20,91.7,93.5,12,0,0,0,56.3,32.5,0,100.0,0
1290.0,20,0,0,1,0,20,91.7,93.5,12,0,0,0,56.3,32.4,0,100.0,0
1291.0,20,0,0,1,0,20,92.4,93.5,11,0,0,0,56.2,32.4,0,100.0,0
1292.0,20,0,0,1,0,20,92.4,93.5,11,0,0,0,56.2,32.3,0,100.0,0
1293.0,20,0,0,1,0,20,92.4,93.6,11,0,0,0,56.1,32.3,0,100.0,0
1294.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,56.1,32.2,0,100.0,0
1295.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,56.0,32.2,0,100.0,0
1296.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,56.0,32.1,0,100.0,0
1297.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,55.9,32.1,0,100.0,0
1298.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,55.9,32.1,0,100.0,0
1299.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,55.8,32.0,0,100.0,0
1300.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,55.8,32.0,0,100.0,0
1301.0,20,0,0,1,0,20,93.1,93.6,10,0,0,0,55.7,31.9,0,100.0,0
1302.0,20,0,0,1,0,20,93.1,93.7,10,0,0,0,55.7,31.9,0,100.0,0
1303.0,20,0,0,1,0,20,93.1,93.7,10,0,0,0,55.6,31.8,0,100.0,0
1304.0,20,0,0,1,0,20,92.4,93.7,11,0,0,0,55.6,31.8,0,100.0,0
1305.0,20,0,0,1,0,20,91.0,93.7,13,0,0,0,55.5,31.7,0,100.0,0
1306.0,20,0,0,1,0,20,91.0,93.7,13,0,0,0,55.5,31.7,0,100.0,0
1307.0,20,0,0,1,0,20,91.7,93.7,12,0,0,0,55.4,31.6,0,100.0,0
1308.0,20,0,0,1,0,20,91.0,93.7,13,0,0,0,55.4,31.5,0,100.0,0
1309.0,20,0,0,1,0,20,91.0,93.7,13,0,0,0,55.3,31.5,0,100.0,0
1310.0,20,0,0,1,0,20,91.0,93.7,13,0,0,0,55.3,31.4,0,100.0,0
1311.0,20,0,0,1,0,20,90.3,93.7,14,0,0,0,55.2,31.4,0,100.0,0
1312.0,20,0,0,1,0,20,88.9,93.7,16,0,0,0,55.2,31.3,0,100.0,0
1313.0,20,0,0,1,0,20,88.9,93.8,16,0,0,0,55.1,31.3,0,100.0,0
1314.0,20,0,0,1,0,20,89.6,93.8,15,0,0,0,55.1,31.2,0,100.0,0
1315.0,20,0,0,1,0,20,89.6,93.8,15,0,0,0,55.0,31.2,0,100.0,0
1316.0,20,0,0,1,0,20,89.6,93.8,15,0,0,0,55.0,31.1,0,100.0,0
1317.0,20,0,0,1,0,20,89.6,93.8,15,0,0,0,54.9,31.1,0,100.0,0
1318.0,20,0,0,1,0,20,88.2,93.8,17,0,0,0,54.9,31.0,0,100.0,0
1319.0,20,0,0,1,0,20,87.5,93.8,18,0,0,0,54.8,31.0,0,100.0,0
1320.0,20,0,0,1,0,20,87.5,93.8,18,0,0,0,54.8,30.9,0,100.0,0
1321.0,20,0,0,1,0,20,88.2,93.8,17,0,0,0,54.7,30.9,0,100.0,0
1322.0,20,0,0,1,0,20,87.5,93.8,18,0,0,0,54.7,30.8,0,100.0,0
1323.0,20,0,0,1,0,20,88.2,93.8,17,0,0,0,54.6,30.8,0,100.0,0
1324.0,20,0,0,1,0,20,88.2,93.8,17,0,0,0,54.6,30.7,0,100.0,0
1325.0,20,0,0,1,0,20,86.1,93.7,20,0,0,0,54.5,30.6,0,100.0,0
1326.0,20,0,0,1,0,20,85.4,93.7,21,0,0,0,54.5,30.6,0,100.0,0
1327.0,20,0,0,1,0,20,86.1,93.7,20,0,0,0,54.4,30.5,0,100.0,0
1328.0,20,0,0,1,0,20,86.1,93.7,20,0,0,0,54.4,30.5,0,100.0,0
1329.0,20,0,0,1,0,20,86.1,93.7,20,0,0,0,54.3,30.4,0,100.0,0
1330.0,20,0,0,1,0,20,85.4,93.7,21,0,0,0,54.3,30.4,0,100.0,0
1331.0,20,0,0,1,0,20,85.4,93.7,21,0,0,0,54.2,30.3,0,100.0,0
1332.0,20,0,0,1,0,20,84.7,93.7,22,0,0,0,54.2,30.3,0,100.0,0
1333.0,20,0,0,1,0,20,84.7,93.7,22,0,0,0,54.1,30.2,0,100.0,0
1334.0,20,0,0,1,0,20,85.4,93.7,21,0,0,0,54.1,30.2,0,100.0,0
1335.0,20,0,0,1,0,20,85.4,93.6,21,0,0,0,54.0,30.1,0,100.0,0
1336.0,20,0,0,1,0,20,85.4,93.6,21,0,0,0,54.0,30.1,0,100.0,0
1337.0,20,0,0,1,0,20,84.7,93.6,22,0,0,0,53.9,30.0,0,100.0,0
1338.0,20,0,0,1,0,20,84.7,93.6,22,0,0,0,53.9,30.0,0,100.0,0
1339.0,20,0,0,1,0,20,84.7,93.6,22,0,0,0,53.8,29.9,0,100.0,0
1340.0,20,0,0,1,0,20,84.7,93.6,22,0,0,0,53.8,29.9,0,100.0,0
1341.0,20,0,0,1,0,20,85.4,93.6,21,0,0,0,53.7,29.8,0,100.0,0
1342.0,20,0,0,1,0,20,85.4,93.6,21,0,0,0,53.7,29.7,0,100.0,0
1343.0,20,0,0,1,0,20,86.1,93.6,20,0,0,0,53.6,29.7,0,100.0,0
1344.0,20,0,0,1,0,20,85.4,93.5,21,0,0,0,53.6,29.6,0,100.0,0
1345.0,20,0,0,1,0,20,84.7,93.5,22,0,0,0,53.5,29.6,0,100.0,0
1346.0,20,0,0,1,0,20,84.7,93.5,22,0,0,0,53.5,29.5,0,100.0,0
1347.0,20,0,0,1,0,20,84.0,93.5,23,0,0,0,53.4,29.5,0,100.0,0
1348.0,20,0,0,1,0,20,84.7,93.5,22,0,0,0,53.4,29.4,0,100.0,0
1349.0,20,0,0,1,0,20,84.7,93.4,22,0,0,0,53.3,29.4,0,100.0,0
1350.0,20,0,0,1,0,20,84.7,93.4,22,0,0,0,53.3,29.3,0,100.0,0
1351.0,20,0,0,1,0,20,84.7,93.4,22,0,0,0,53.2,29.3,0,100.0,0
1352.0,20,0,0,1,0,20,84.7,93.4,22,0,0,0,53.2,29.2,0,100.0,0
1353.0,20,0,0,1,0,20,86.1,93.4,20,0,0,0,53.1,29.2,0,100.0,0
1354.0,20,0,0,1,0,20,86.8,93.4,19,0,0,0,53.1,29.1,0,100.0,0
1355.0,20,0,0,1,0,20,86.8,93.4,19,0,0,0,53.0,29.1,0,100.0,0
1356.0,20,0,0,1,0,20,86.8,93.3,19,0,0,0,53.0,29.0,0,100.0,0
1357.0,20,0,0,1,0,20,87.5,93.3,18,0,0,0,52.9,29.0,0,100.0,0
1358.0,20,0,0,1,0,20,87.5,93.3,18,0,0,0,52.9,28.9,0,100.0,0
1359.0,20,0,0,1,0,20,87.5,93.3,18,0,0,0,52.8,28.9,0,100.0,0
1360.0,20,0,0,1,0,20,87.5,93.3,18,0,0,0,52.8,28.8,0,100.0,0
1361.0,20,0,0,1,0,20,88.2,93.3,17,0,0,0,52.7,28.7,0,100.0,0
1362.0,20,0,0,1,0,20,88.2,93.3,17,0,0,0,52.7,28.7,0,100.0,0
1363.0,20,0,0,1,0,20,89.6,93.2,15,0,0,0,52.6,28.6,0,100.0,0
1364.0,20,0,0,1,0,20,90.3,93.2,14,0,0,0,52.6,28.6,0,100.0,0
1365.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.5,28.5,0,100.0,0
1366.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.5,28.5,0,100.0,0
1367.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.4,28.4,0,100.0,0
1368.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.4,28.4,0,100.0,0
1369.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.3,28.3,0,100.0,0
1370.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.3,28.3,0,100.0,0
1371.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.2,28.2,0,100.0,0
1372.0,20,0,0,1,0,20,91.0,93.2,13,0,0,0,52.2,28.2,0,100.0,0
1373.0,20,0,0,1,0,20,91.7,93.1,12,0,0,0,52.1,28.1,0,100.0,0
1374.0,20,0,0,1,0,20,92.4,93.1,11,0,0,0,52.1,28.1,0,100.0,0
1375.0,20,0,0,1,0,20,92.4,93.1,11,0,0,0,52.0,28.0,0,100.0,0
1376.0,20,0,0,1,0,20,93.1,93.1,10,0,0,0,52.0,28.0,0,100.0,0
1377.0,20,0,0,1,0,20,93.1,93.1,10,0,0,0,51.9,27.9,0,100.0,0
1378.0,20,0,0,1,0,20,93.1,93.1,10,0,0,0,51.9,27.8,0,100.0,0
1379.0,20,0,0,1,0,20,93.1,93.1,10,0,0,0,51.8,27.8,0,100.0,0
1380.0,20,0,0,1,0,20,93.8,93.1,9,0,0,0,51.8,27.7,0,100.0,0
1381.0,20,0,0,1,0,20,93.8,93.1,9,0,0,0,51.7,27.7,0,100.0,0
1382.0,20,0,0,1,0,20,93.8,93.1,9,0,0,0,51.7,27.6,0,100.0,0
1383.0,20,0,0,1,0,20,94.4,93.1,8,0,0,0,51.6,27.6,0,100.0,0
1384.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.6,27.5,0,100.0,0
1385.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.5,27.5,0,100.0,0
1386.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.5,27.4,0,100.0,0
1387.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.4,27.4,0,100.0,0
1388.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.4,27.3,0,100.0,0
1389.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.3,27.3,0,100.0,0
1390.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.3,27.2,0,100.0,0
1391.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,51.2,27.2,0,100.0,0
1392.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.2,27.1,0,100.0,0
1393.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.1,27.1,0,100.0,0
1394.0,20,0,0,1,0,20,94.4,93.1,8,0,0,0,51.1,27.0,0,100.0,0
1395.0,20,0,0,1,0,20,94.4,93.1,8,0,0,0,51.0,26.9,0,100.0,0
1396.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,51.0,26.9,0,100.0,0
1397.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.9,26.8,0,100.0,0
1398.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.9,26.8,0,100.0,0
1399.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.8,26.7,0,100.0,0
1400.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.8,26.7,0,100.0,0
1401.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.7,26.6,0,100.0,0
1402.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.7,26.6,0,100.0,0
1403.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.6,26.5,0,100.0,0
1404.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.6,26.5,0,100.0,0
1405.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.5,26.4,0,100.0,0
1406.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.5,26.4,0,100.0,0
1407.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.4,26.3,0,100.0,0
1408.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.4,26.3,0,100.0,0
1409.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.3,26.2,0,100.0,0
1410.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.3,26.2,0,100.0,0
1411.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.2,26.1,0,100.0,0
1412.0,20,0,0,1,0,20,95.8,93.1,6,0,0,0,50.2,26.0,0,100.0,0
1413.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.1,26.0,0,100.0,0
1414.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.1,25.9,0,100.0,0
1415.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.0,25.9,0,100.0,0
1416.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,50.0,25.8,0,100.0,0
1417.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,49.9,25.8,0,100.0,0
1418.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,49.9,25.7,0,100.0,0
1419.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,49.8,25.7,0,100.0,0
1420.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,49.8,25.6,0,100.0,0
1421.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,49.7,25.6,0,100.0,0
1422.0,20,0,0,1,0,20,95.1,93.1,7,0,0,0,49.7,25.5,0,100.0,0
1423.0,20,0,0,1,0,20,94.4,93.0,8,0,0,0,49.6,25.5,0,100.0,0
1424.0,20,0,0,1,0,20,94.4,93.0,8,0,0,0,49.6,25.4,0,100.0,0
1425.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.5,25.4,0,100.0,0
1426.0,20,0,0,1,0,20,94.4,93.0,8,0,0,0,49.5,25.3,0,100.0,0
1427.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.4,25.3,0,100.0,0
1428.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.4,25.2,0,100.0,0
1429.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.3,25.1,0,100.0,0
1430.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.3,25.1,0,100.0,0
1431.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.2,25.0,0,100.0,0
1432.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.2,25.0,0,100.0,0
1433.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.1,24.9,0,100.0,0
1434.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.1,24.9,0,100.0,0
1435.0,20,0,0,1,0,20,95.1,93.0,7,0,0,0,49.0,24.8,0,100.0,0
1436.0,20,0,0,1,0,20,95.8,93.0,6,0,0,0,49.0,24.8,0,100.0,0
1437.0,20,0,0,1,0,20,95.8,93.0,6,0,0,0,48.9,24.7,0,100.0,0
1438.0,20,0,0,1,0,20,95.8,93.0,6,0,0,0,48.9,24.7,0,100.0,0
1439.0,20,0,0,1,0,20,95.8,93.0,6,0,0,0,48.8,24.6,0,100.0,0
