time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
3000.0,01,swapping,-500.0,0.0,0.23547133347405264,rr_09,0,cell_000_003,6,0.0
3000.0,02,swapping,-500.0,2.220446049250313e-16,0.23675532132559862,rr_08,0,cell_000_002,6,0.0
3000.0,03,swapping,-500.0,2.220446049250313e-16,0.23566423830259753,rr_10,0,cell_000_004,6,0.0
3000.0,04,rtb,-205.5471796354982,120.04252865285545,0.25053098084046427,rr_14,0,cell_002_008,6,0.0
3000.0,05,rtb,208.4295352863545,194.81812220374746,0.29860239527512117,rr_11,0,cell_000_005,7,0.0
3000.0,06,rtb,294.2335841764207,228.34215545072095,0.299076088202065,rr_13,0,cell_000_007,6,0.0
3000.0,07,on_mission,380.0,278.0,0.3018906687029284,rr_15,5,cell_008_009,1,83.33333333333334
3000.0,08,on_mission,260.0,364.0,0.30306495369307,rr_12,4,cell_010_006,1,80.0
3000.0,09,on_mission,460.0,278.0,0.3854766834497808,rr_17,7,cell_007_011,5,58.333333333333336
3000.0,10,on_mission,418.20002249957815,440.0902238708024,0.3819602384696752,rr_19,0,cell_001_009,7,0.0
3000.0,11,on_mission,346.5106216609135,192.08497328730888,0.4030185394754132,rr_21,0,cell_003_008,6,0.0
3000.0,12,on_mission,268.7432468835193,129.9459750681553,0.40950450162583313,rr_22,0,cell_001_006,6,0.0
3000.0,13,on_mission,269.48745529105446,215.8996423284369,0.47167654587635705,rr_23,0,cell_003_006,6,0.0
3000.0,14,on_mission,345.554450897609,104.15788463599154,0.48184218799226247,rr_20,0,cell_001_008,5,0.0
3000.0,15,on_mission,403.3826138078394,234.2969052196632,0.5293911653240154,rr_16,0,cell_002_010,5,0.0
3000.0,16,on_mission,420.0,334.0,0.5422785806158399,rr_19,5,cell_009_010,2,71.42857142857143
3000.0,17,on_mission,367.2701231578121,276.7974791046053,0.602175864518536,rr_20,0,cell_001_008,5,0.0
3000.0,18,on_mission,299.25579159246473,374.04633273971797,0.6117384686121654,rr_22,0,cell_001_006,6,0.0
3000.0,19,on_mission,460.0,460.0,0.9061271013603508,rr_18,0,cell_011_011,1,0.0
3000.0,20,on_mission,340.0,450.0,0.6117763700019685,rr_21,4,cell_011_008,2,66.66666666666666
3000.0,21,on_mission,220.0,460.0,0.6318912092612171,rr_00,6,None,0,100.0
3000.0,22,on_mission,140.0,454.0,0.6423645470941267,rr_02,0,cell_001_003,6,0.0
3000.0,23,on_mission,180.0,450.0,0.6406276917689575,rr_01,5,cell_011_004,1,83.33333333333334
3000.0,24,on_mission,100.0,114.0,0.6722167713980116,rr_03,1,cell_003_002,5,16.666666666666664
3000.0,25,on_mission,20.0,244.0,0.8116254808148622,rr_05,3,cell_007_000,3,50.0
3000.0,26,on_mission,60.0,158.0,0.8121143333150606,rr_04,2,cell_005_001,4,33.33333333333333
3000.0,27,on_mission,100.0,74.0,0.8225026108245336,rr_03,0,cell_001_002,6,0.0
3000.0,28,on_mission,401.2170289890017,57.565942021996484,0.871404723835598,rr_15,2,cell_002_009,4,33.33333333333333
3000.0,29,on_mission,260.0,290.0,0.9266444512252567,rr_12,3,cell_008_006,2,60.0
3000.0,30,on_mission,-389.89332496280895,47.71289251611606,0.9894179894179902,rr_08,3,cell_006_002,3,50.0
3000.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
