time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
2280.0,01,on_mission,20.05156783799701,170.11713559359146,0.6041706321598788,rr_09,1,cell_004_000,9,10.0
2280.0,02,on_mission,20.0,200.0,0.5959304095333151,rr_08,1,cell_007_000,7,12.5
2280.0,03,on_mission,111.38419957660616,23.794733192202052,0.6126959965371975,rr_11,1,cell_001_005,7,12.5
2280.0,04,on_mission,260.23899723336075,142.15563152669836,0.6082958688641877,rr_10,7,cell_001_006,2,77.77777777777779
2280.0,05,on_mission,147.03407551774976,368.20831407112695,0.6882784179066299,rr_14,5,cell_007_010,3,62.5
2280.0,06,on_mission,180.0,324.0,0.6858423575087803,rr_13,2,cell_008_004,5,28.57142857142857
2280.0,07,on_mission,404.89781463372816,417.48296910562135,0.6821596500368444,rr_12,8,cell_010_010,5,61.53846153846154
2280.0,08,on_mission,92.11060633115515,212.11060633115537,0.7137336538821204,rr_08,0,cell_003_000,8,0.0
2280.0,09,on_mission,60.0,90.0,0.7981068516817179,rr_15,1,cell_005_001,8,11.11111111111111
2280.0,10,on_mission,155.33423425068668,293.99729724794025,0.8056757397272414,rr_12,6,cell_008_003,7,46.15384615384615
2280.0,11,on_mission,219.6390254579011,216.15514856093344,0.8056692712299061,rr_14,3,cell_008_005,5,37.5
2280.0,12,on_mission,165.45584412271575,194.54415587728425,0.8067727880166424,rr_13,1,cell_004_004,6,14.285714285714285
2280.0,13,on_mission,-229.4227099732095,114.99534826138624,0.974074074074076,rr_00,3,cell_008_007,6,33.33333333333333
2280.0,14,on_mission,-332.8766882141159,116.98631825011897,0.9820105820105833,rr_03,4,cell_010_002,5,44.44444444444444
2280.0,15,on_mission,-484.3956865449644,8.972480236645488,0.9984126984126985,rr_01,3,cell_011_007,7,30.0
2280.0,16,idle,-499.0764621296532,0.2671663124931898,1.0,rr_15,0,cell_001_001,9,0.0
2280.0,17,on_mission,208.14989597775877,456.0499653259196,0.39242141312167234,rr_03,5,cell_011_005,4,55.55555555555556
2280.0,18,on_mission,329.62318571780526,150.53859586871803,0.39517772735740414,rr_00,6,cell_003_008,3,66.66666666666666
2280.0,19,on_mission,55.638181771802,425.09116882454305,0.40786830080232517,rr_01,3,cell_011_007,7,30.0
2280.0,20,on_mission,60.0,278.0,0.4113406208660887,rr_02,2,cell_010_001,6,25.0
2280.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
