time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
4800.0,01,on_mission,146.05887450304567,93.94112549695433,0.9343330205759236,rr_05,2,cell_002_003,17,10.526315789473683
4800.0,02,on_mission,-32.20229091068336,13.75875614968579,0.9587301587301618,rr_06,2,cell_000_004,18,10.0
4800.0,03,on_mission,-433.7161498003136,2.071282765182673,0.9941798941798946,rr_05,0,cell_000_003,19,0.0
4800.0,04,rtb,-183.43055968932495,94.97083209320249,0.24417800279255258,rr_04,15,cell_008_010,2,88.23529411764706
4800.0,05,on_mission,83.57818684083412,453.5201445002415,0.46239261198615866,rr_00,6,cell_010_006,13,31.57894736842105
4800.0,06,on_mission,112.0,60.0,0.5184462614255069,rr_06,1,cell_001_003,19,5.0
4800.0,07,on_mission,-464.17866115244055,3.5821338847559607,0.9968253968253971,rr_06,0,cell_001_002,20,0.0
4800.0,08,on_mission,-494.1569527415492,1.3633776936385107,0.9994708994708995,rr_07,0,cell_003_002,16,0.0
4800.0,09,on_mission,220.0,334.0,0.7691774994422853,rr_07,7,cell_006_005,9,43.75
4800.0,10,on_mission,148.48528137423858,308.4852813742385,0.7833934559244259,rr_06,10,cell_008_004,10,50.0
4800.0,11,spare,-500.0,0.0,1.0,None,0,None,0,0
