time,05,11,15,17,20,21
3345,95.4,23.3,90.7,58.4,68.2,26.8
3350,95.2,23.3,90.5,58.1,67.9,26.5
3355,94.9,23.3,90.2,57.9,67.7,26.2
3360,94.7,23.3,89.9,57.6,67.4,26.0
3365,94.4,23.3,89.7,57.4,67.2,25.7
3370,94.1,23.3,89.4,57.1,66.9,25.5
3375,93.9,23.3,89.2,56.8,66.6,25.2
3380,93.6,23.3,88.9,56.6,66.4,24.9
3385,93.4,23.3,88.6,56.3,66.1,24.7
3390,93.1,23.3,88.4,56.0,65.8,24.4
3395,92.8,23.3,88.1,55.8,65.6,24.1
3400,92.6,23.3,87.9,55.5,65.3,23.9
3405,92.3,100.0,87.6,55.3,65.0,23.6
3410,92.0,100.0,87.4,55.0,64.8,23.4
3415,91.8,100.0,87.1,54.7,64.5,23.4
3420,91.5,100.0,86.8,54.5,64.2,23.4
3425,91.2,100.0,86.6,54.2,64.0,23.4
3430,91.0,100.0,86.3,54.0,63.7,23.4
3435,90.7,100.0,86.1,53.7,63.5,23.4
3440,90.5,100.0,85.8,53.4,63.2,23.4
3445,90.2,100.0,85.5,53.2,62.9,23.4
3450,89.9,100.0,85.3,52.9,62.7,23.4
3455,89.7,100.0,85.0,52.7,62.4,23.4
3460,89.4,100.0,84.7,52.4,62.1,23.4
3465,89.1,100.0,84.5,52.1,61.9,23.4
3470,88.9,100.0,84.2,51.9,61.6,100.0
3475,88.6,100.0,84.0,51.6,61.3,100.0
3480,88.4,100.0,83.7,51.4,61.1,100.0
3485,88.1,100.0,83.5,51.1,60.8,100.0
3490,87.8,100.0,83.2,50.8,60.6,100.0
3495,87.6,100.0,82.9,50.6,60.3,100.0
3500,87.3,100.0,82.7,50.4,60.0,100.0
3505,87.0,100.0,82.4,50.1,59.8,100.0
3510,86.8,100.0,82.2,49.9,59.5,100.0
3515,86.5,100.0,81.9,49.6,59.2,100.0
3520,86.3,100.0,81.6,49.3,59.0,100.0
3525,86.0,100.0,81.4,49.1,58.8,100.0
3530,85.8,100.0,81.1,48.8,58.5,100.0
3535,85.5,100.0,80.8,48.5,58.3,99.8
3540,85.3,100.0,80.6,48.3,58.0,99.6
3545,85.0,100.0,80.3,48.0,57.7,99.3
3550,84.7,100.0,80.1,47.7,57.5,99.0
3555,84.5,100.0,79.8,47.5,57.2,98.8
3560,84.2,100.0,79.6,47.2,56.9,98.5
3565,83.9,100.0,79.3,47.0,56.7,98.3
3570,83.7,100.0,79.0,46.7,56.4,98.0
3575,83.4,100.0,78.8,46.5,56.2,97.7
3580,83.1,100.0,78.5,46.2,55.9,97.5
3585,82.9,100.0,78.3,45.9,55.6,97.2
3590,82.6,100.0,78.0,45.7,55.4,96.9
3595,82.3,100.0,77.7,45.4,55.1,96.7
3600,82.1,100.0,77.5,45.1,54.9,96.4
3605,81.8,100.0,77.2,44.9,54.6,96.1
3610,81.6,100.0,77.0,44.6,54.4,95.9
3615,81.3,100.0,76.7,44.4,54.1,95.6
3620,81.0,100.0,76.4,44.1,53.8,95.3
3625,80.8,100.0,76.2,43.9,53.6,95.1
3630,80.5,100.0,75.9,43.6,53.3,94.8
3635,80.2,100.0,75.6,43.4,53.0,94.6
3640,80.0,100.0,75.5,43.1,52.8,94.3
3645,79.7,100.0,75.2,42.8,52.5,94.0
3650,79.5,100.0,74.9,42.6,52.3,93.8
3655,79.2,100.0,74.7,42.3,52.0,93.5
3660,78.9,100.0,74.4,42.0,51.7,93.2
3665,78.7,100.0,74.1,41.8,51.5,93.0
3670,78.4,100.0,73.9,41.5,51.2,92.7
3675,78.1,100.0,73.6,41.3,50.9,92.4
3680,77.9,99.9,73.3,41.0,50.7,92.2
3685,77.6,99.6,73.1,40.7,50.4,91.9
3690,77.4,99.4,72.8,40.5,50.2,91.6
3695,77.1,99.1,72.5,40.2,49.9,91.4
3700,76.8,98.8,72.3,40.0,49.6,91.1
3705,76.6,98.6,72.0,39.7,49.4,90.9
3710,76.3,98.3,71.8,39.4,49.1,90.6
3715,76.0,98.0,71.5,39.2,48.8,90.4
3720,75.8,97.8,71.3,38.9,48.6,90.1
3725,75.5,97.5,,38.6,48.3,89.8
3730,75.2,97.2,,38.4,48.0,89.6
3735,75.0,97.0,,38.1,47.8,89.3
3740,74.7,96.7,,37.9,47.5,89.1
3745,74.4,96.5,,37.7,47.2,88.8
3750,74.2,96.2,,37.4,47.0,88.5
3755,73.9,95.9,,37.1,46.7,88.3
3760,73.7,95.7,,36.9,46.5,88.0
3765,73.5,95.4,,36.6,46.2,87.8
3770,73.2,95.1,,36.3,46.0,87.5
3775,72.9,94.9,,36.1,45.7,87.3
3780,72.7,94.6,,35.8,45.5,87.0
3785,72.4,94.3,,35.5,45.2,86.8
3790,72.1,94.1,,35.3,44.9,86.5
3795,71.9,93.8,,35.0,44.7,86.2
3800,71.6,93.5,,34.8,44.4,86.0
3805,71.3,93.3,,34.5,44.2,85.7
3810,71.1,93.0,,34.3,43.9,85.4
3815,70.8,92.8,,34.0,43.7,85.2
3820,70.6,92.5,,33.7,43.4,84.9
3825,70.3,92.2,,33.5,43.1,84.6
3830,70.0,92.0,,33.2,42.9,84.4
3835,69.8,91.7,,33.0,42.6,84.1
3840,69.5,91.5,,32.7,42.3,83.9
3845,69.2,91.2,,32.5,42.1,83.6
3850,69.0,90.9,,32.2,41.8,83.4
3855,68.7,90.7,,31.9,41.6,83.1
3860,68.4,90.4,,31.7,41.3,82.8
3865,68.2,90.1,,31.4,41.1,82.6
3870,67.9,89.9,,31.1,40.8,82.3
3875,67.7,89.6,,30.9,40.5,82.1
3880,67.4,89.4,,30.6,40.3,81.8
3885,67.1,89.1,,30.4,40.0,81.5
3890,66.9,88.8,,30.1,39.7,81.3
3895,66.6,88.6,,29.8,39.5,81.0
3900,66.3,88.3,,29.6,39.2,80.8
3905,66.1,88.1,,29.3,38.9,80.5
3910,65.8,87.8,,29.0,38.7,80.3
3915,65.6,87.5,,28.8,38.4,80.0
3920,65.3,87.3,,28.5,38.1,79.7
3925,65.0,87.0,,28.2,37.9,79.5
3930,64.8,86.8,,28.0,37.6,79.2
3935,64.5,86.6,,27.7,37.4,78.9
3940,64.2,86.3,,27.5,37.1,78.7
3945,64.0,86.0,,27.2,36.8,78.4
3950,63.7,85.8,,26.9,36.6,78.2
3955,63.4,85.5,,26.7,36.3,77.9
