time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
4680.0,01,on_mission,-148.78048780487742,79.02439024390246,0.9682539682539706,rr_13,3,cell_004_007,3,50.0
4680.0,02,idle,-499.4040121723768,0.3294488269361828,1.0,rr_11,0,cell_000_005,7,0.0
4680.0,03,idle,-500.0,2.220446049250313e-16,1.0,rr_13,0,cell_000_007,6,0.0
4680.0,04,swapping,-499.25983480374094,0.3895606296100387,0.22422897485709006,rr_12,0,cell_002_006,5,0.0
4680.0,05,rtb,325.5811374689425,337.4114214003509,0.29064523960213484,rr_19,5,cell_009_010,2,71.42857142857143
4680.0,06,on_mission,460.0,416.0,0.3118045324412392,rr_17,10,cell_010_011,2,83.33333333333334
4680.0,07,on_mission,300.0,280.0,0.3080333894896488,rr_22,4,cell_007_007,2,66.66666666666666
4680.0,08,on_mission,340.0,254.0,0.31307797563889417,rr_21,2,cell_007_008,4,33.33333333333333
4680.0,09,on_mission,260.0,348.0,0.3718518560104432,rr_23,3,cell_009_006,3,50.0
4680.0,10,on_mission,365.77249058814294,264.89130017573535,0.32471293685982155,rr_20,0,cell_001_008,5,0.0
4680.0,11,on_mission,379.25118371516544,372.046910535565,0.3856610317528281,rr_20,0,cell_001_008,5,0.0
4680.0,12,on_mission,398.955665662972,381.1408853909071,0.43498088027925963,rr_16,4,cell_010_009,1,80.0
4680.0,13,on_mission,420.0,328.0,0.4517587968247548,rr_19,5,cell_009_010,2,71.42857142857143
4680.0,14,on_mission,380.0,324.0,0.5016558346630566,rr_20,4,cell_009_009,1,80.0
4680.0,15,on_mission,278.0,60.0,0.5098945511060871,rr_22,1,cell_001_007,5,16.666666666666664
4680.0,16,on_mission,366.6042486643652,352.83398931492343,0.5225283409318333,rr_21,0,cell_003_008,6,0.0
4680.0,17,on_mission,100.0,236.0,0.5561535000664881,rr_03,0,cell_001_002,6,0.0
4680.0,18,on_mission,20.0,308.0,0.6946959535015197,rr_05,0,cell_001_000,6,0.0
4680.0,19,on_mission,460.0,460.0,0.9061271013603508,rr_18,0,cell_011_011,1,0.0
4680.0,20,on_mission,60.0,182.0,0.6947711457697977,rr_04,0,cell_001_001,6,0.0
4680.0,21,on_mission,100.0,380.0,0.709098730753995,rr_03,0,cell_001_002,6,0.0
4680.0,22,on_mission,380.0,250.0,0.7769440999513558,rr_15,4,cell_006_009,2,66.66666666666666
4680.0,23,on_mission,260.0,172.0,0.824897929761936,rr_12,1,cell_004_006,4,20.0
4680.0,24,on_mission,100.0,234.0,0.8740818951524896,rr_08,3,cell_006_002,3,50.0
4680.0,25,on_mission,217.45683343472467,290.3991944854841,0.9317460317460368,rr_14,3,cell_008_008,3,50.0
4680.0,26,on_mission,-65.46409834243602,156.9157422652313,0.9592592592592623,rr_11,4,cell_006_005,3,57.14285714285714
4680.0,27,on_mission,-221.82778842371266,95.16417764451911,0.974074074074076,rr_12,2,cell_006_006,3,40.0
4680.0,28,idle,-500.0,0.0,1.0,rr_15,0,cell_000_009,6,0.0
4680.0,29,idle,-500.0,0.0,1.0,rr_12,0,cell_002_006,5,0.0
4680.0,30,idle,-500.0,2.220446049250313e-16,1.0,rr_08,0,cell_000_002,6,0.0
4680.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
