time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
1560.0,01,on_mission,-288.7656204161128,85.81396670595392,0.9798941798941814,rr_09,3,cell_006_003,3,50.0
1560.0,02,on_mission,-285.29198367747745,93.04014040642639,0.9793650793650809,rr_08,3,cell_006_002,3,50.0
1560.0,03,on_mission,-285.3914394147437,56.80814839021481,0.9804232804232819,rr_10,2,cell_004_004,4,33.33333333333333
1560.0,04,on_mission,-494.43831912066105,2.2511565463990992,0.9994708994708995,rr_14,3,cell_008_008,3,50.0
1560.0,05,rtb,-321.56952303307236,88.57798678001048,0.2621512245491337,rr_04,3,cell_007_001,3,50.0
1560.0,06,rtb,-314.9893199413396,110.29482849650901,0.26541630005854805,rr_05,4,cell_009_000,2,66.66666666666666
1560.0,07,rtb,-302.76919293878643,105.44262377503355,0.26769096355820254,rr_06,4,cell_008_000,2,66.66666666666666
1560.0,08,rtb,-249.23118860204764,106.57674484412954,0.2703388863276412,rr_07,3,cell_006_001,3,50.0
1560.0,09,on_mission,100.0,324.0,0.341797901671124,rr_08,0,cell_000_002,6,0.0
1560.0,10,on_mission,140.0,388.0,0.34424052700679614,rr_09,0,cell_000_003,6,0.0
1560.0,11,on_mission,180.0,382.0,0.34653491586706847,rr_10,5,cell_010_004,1,83.33333333333334
1560.0,12,on_mission,220.0,174.0,0.3508095793061851,rr_11,0,cell_000_005,7,0.0
1560.0,13,on_mission,260.0,192.0,0.4195281555670997,rr_12,2,cell_006_006,3,40.0
1560.0,14,on_mission,300.0,232.0,0.42281883308207674,rr_13,4,cell_006_007,2,66.66666666666666
1560.0,15,on_mission,340.0,290.0,0.42717337577095116,rr_14,3,cell_008_008,3,50.0
1560.0,16,on_mission,382.43405797800347,95.13188404399301,0.4278863319059814,rr_15,2,cell_002_009,4,33.33333333333333
1560.0,17,on_mission,420.0,314.0,0.4985868367658765,rr_16,3,cell_008_010,2,60.0
1560.0,18,on_mission,454.0,420.0,0.5082910048317061,rr_17,11,cell_010_010,1,91.66666666666666
1560.0,19,on_mission,460.0,460.0,0.9061271013603508,rr_18,0,cell_011_011,1,0.0
1560.0,20,on_mission,411.6001049980314,374.42104473041115,0.5066959450612459,rr_19,0,cell_001_009,7,0.0
1560.0,21,on_mission,366.8328157299976,113.66563145999497,0.5776162657371783,rr_20,1,cell_003_009,4,20.0
1560.0,22,on_mission,363.6274150342241,329.0193202737953,0.5805962694972561,rr_21,0,cell_003_008,6,0.0
1560.0,23,on_mission,276.18533095887165,189.48264767097533,0.583173265379793,rr_22,0,cell_001_006,6,0.0
1560.0,24,on_mission,281.39478981161835,311.1583184929492,0.5859577854396971,rr_23,0,cell_003_006,6,0.0
1560.0,25,on_mission,220.0,322.0,0.7645502645502816,rr_00,0,cell_001_005,6,0.0
1560.0,26,on_mission,180.0,316.0,0.7672631245994453,rr_01,0,cell_001_004,6,0.0
1560.0,27,on_mission,140.0,328.0,0.7715322855482624,rr_02,0,cell_001_003,6,0.0
1560.0,28,on_mission,100.0,102.0,0.8136629795108762,rr_03,1,cell_003_002,5,16.666666666666664
1560.0,29,on_mission,20.0,216.0,0.8800489328486947,rr_05,2,cell_005_000,4,33.33333333333333
1560.0,30,on_mission,60.0,174.0,0.8805446684120574,rr_04,2,cell_005_001,4,33.33333333333333
1560.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
