time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
3480.0,01,on_mission,144.2363020237628,209.409244940593,0.8226709681460979,rr_13,0,cell_005_003,7,0.0
3480.0,02,on_mission,219.86637358223018,294.1548172322194,0.8333615049138297,rr_14,3,cell_008_005,5,37.5
3480.0,03,on_mission,70.89740289555877,190.8974028955589,0.8430873773432581,rr_08,0,cell_003_000,8,0.0
3480.0,04,on_mission,144.2426406871193,184.2426406871193,0.8474044276206529,rr_12,5,cell_005_004,8,38.46153846153847
3480.0,05,on_mission,242.38800567851132,343.5223988642977,0.9239191382162714,rr_15,3,cell_008_006,6,33.33333333333333
3480.0,06,on_mission,135.50139473287103,218.45360443942442,0.9407407407407451,rr_13,0,cell_005_003,7,0.0
3480.0,07,on_mission,80.5276312109259,274.1380480718261,0.9433862433862475,rr_14,3,cell_008_005,5,37.5
3480.0,08,on_mission,8.053106603888935,283.91203016099644,0.9486772486772524,rr_12,7,cell_009_004,6,53.84615384615385
3480.0,09,on_mission,-202.39999999999955,223.1999999999999,0.9671957671957696,rr_02,2,cell_010_001,6,25.0
3480.0,10,idle,-500.0,0.0,1.0,rr_12,0,cell_000_003,13,0.0
3480.0,11,idle,-499.39987205380413,0.2102487398875823,1.0,rr_14,0,cell_001_002,8,0.0
3480.0,12,idle,-500.0,0.0,1.0,rr_13,0,cell_005_003,7,0.0
3480.0,13,on_mission,338.0737084851987,438.75072894962136,0.34572535780055375,rr_00,8,cell_011_008,1,88.88888888888889
3480.0,14,on_mission,145.5367983064247,115.17893276880821,0.35220665744867635,rr_03,1,cell_003_005,8,11.11111111111111
3480.0,15,on_mission,303.7947331922021,288.6158004233938,0.3714326189948568,rr_01,6,cell_004_008,4,60.0
3480.0,16,on_mission,305.53679830642477,315.17893276880835,0.3740973202860804,rr_02,4,cell_008_009,4,50.0
3480.0,17,on_mission,384.32888498866436,81.08222124716609,0.6230772052657619,rr_12,0,cell_000_003,13,0.0
3480.0,18,on_mission,280.79999999999967,35.59999999999984,0.6340139741361305,rr_14,7,cell_000_006,1,87.5
3480.0,19,on_mission,460.0,390.0,0.6424193422932335,rr_13,5,cell_011_011,2,71.42857142857143
3480.0,20,on_mission,312.00560469873426,247.50417391329756,0.6679255165391959,rr_08,3,cell_005_008,5,37.5
3480.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
